ImageID,Labels,Caption
6975.jpg,5,An airplane is flying high in the air over the clouds. an airplane flying in the sky above the clouds
6976.jpg,1 3,A young boy holding a baseball bat in a field. a young boy swinging a baseball bat at a ball
6977.jpg,19,A field with three brown horses standing and laying on top of it. two brown horses standing in a grassy field
6978.jpg,1,A toddler is laying on some kind of flat surface. a little girl laying on a bed with a blanket
6979.jpg,1 3 6 8 10,A city bus is making a left turn onto a street. a bus driving down a street next to tall buildings
6980.jpg,8 3,A german street sign in a suburban neighborhood a street sign on the side of a road
6981.jpg,1,An old snapshot of a young blond-haired boy catching a Frisbee. a boy in a field with a frisbee
6982.jpg,3 7,A silver and blue train traveling down train tracks. a blue and white train traveling down train tracks
6983.jpg,8 1 3,The garbage truck is stopping to pick up the trash on a snowy day. a white truck driving down a snow covered street
6984.jpg,1 10,This man is standing near a traffic light. a man standing on the corner of a street
6985.jpg,16 9 1,A man taking a picture of himself in front of rowboats on a lake. a man in a hat smiles while standing next to a row of boats
6986.jpg,19 3,Two horses greeting each other out in the open two horses standing in a grassy field
6987.jpg,15,An old bench outside of an old building. a wooden bench sitting in front of a brick wall
6988.jpg,1,A man riding up the side of a skateboard ramp. a man riding a skateboard up the side of a ramp
6989.jpg,13,A red stop sign with a green street sign on top of it. a stop sign with a street sign above it
6990.jpg,1 9,A young boy in shorts and a tank top surfing on waves. a young boy riding a surfboard on top of a body of water
6991.jpg,1,A couple of men standing on the side of a road. a man and a woman walking down a road
6992.jpg,9 1,A man riding a boat on a river surrounded by green plants. a man on a boat in the water
6993.jpg,1,A man holding a tennis racquet on a tennis court. a man holding a tennis racquet on a tennis court
6994.jpg,1,a couple of ladies play a game of tennis a man holding a tennis racquet on top of a tennis court
6995.jpg,19,A couple of horses standing on top of a lush green field. a brown horse and a black horse in a grassy field
6996.jpg,17 15,A black cat sits on the slats of a wooden bench. a black cat sitting on top of a wooden bench
6997.jpg,15,A couple of benches parked in top of sandy ground. a bench sitting in the middle of a snow covered field
6998.jpg,1,A kitchen filled with young people and food. three people in a kitchen preparing food
6999.jpg,1,A group of people riding down a snow covered hillside. a person on a snowboard going down a hill
7000.jpg,16,Flocks of birds migrating in the sky towards out a flock of birds flying in the sky
7001.jpg,1 15,A man sitting at a red bench near the ocean. a man sitting at a table with a plate of food
7002.jpg,1,A man holding and showing a hole in the butt of a teddy bear. a man holding a stuffed animal in his hands
7003.jpg,1,A ham and mushroom pizza on top of a table with a checkered table cloth  sitting in front of a person. a person sitting at a table with a pizza
7004.jpg,1,A couple of children holding Nintendo Wii controllers. two young girls playing a video game in a living room
7005.jpg,1 10 3 14,A man that is standing underneath a sign. a person walking down a street with a sign
7006.jpg,1,A little boy that is holding a doughnut. a little boy holding a donut in his hand
7007.jpg,1,A person walking out of the ocean carrying a surfboard. a person holding a surfboard on a beach
7008.jpg,1,A group of people ride on stand up paddle boards. surfers riding waves in the ocean
7009.jpg,17,A cat laying in front of a laptop computer. a cat sitting on top of a table next to a laptop
7010.jpg,1,some people sitting around watching the TV with a small child running around a family sitting in a living room watching tv
7011.jpg,7,The plow is on the train while the train is parked on the tracks. a train on a train track with snow on the ground
7012.jpg,1 19,a horse pulling a carriage down the road a horse pulling a carriage down a street
7013.jpg,1,The donut is topped with chocolate and coconut. a person holding a donut with sprinkles on it
7014.jpg,1 18,A man holding an orange frisbee in his mouth with a dog. a dog with a frisbee in its mouth
7015.jpg,1 15,A man sitting on a bench takes a picture with his phone. a man taking a picture of himself on his cell phone
7016.jpg,8 3,some cars a truck a police car and some trees a large truck driving down a road next to a fence
7017.jpg,1 3 4 6 10,a group of people crossing a city street a street scene with people crossing the street
7018.jpg,17,A cat is laying on top of a laptop computer. a black cat laying on top of a laptop computer
7019.jpg,8 1 6,A man walks past some buses on a street a man standing in front of a food truck
7020.jpg,1,A man that is walking on the sidewalk with an umbrella. a person walking down a street holding an umbrella
7021.jpg,1,He adjusts his skis to the right to correct his position. a person riding skis on top of a snow covered slope
7022.jpg,8 3 13,A stop sign in a full parking lot of cars a red stop sign sitting on the side of a road
7023.jpg,1,A woman in brown jacket eating a donut next to wooden table. a woman eating a donut with sprinkles
7024.jpg,1 3 14,A group of young men fighting over a white frisbee. young men playing a game of frisbee
7025.jpg,1 4,A outdoor shopping mall looks poor and narrow. a woman walking down a street next to a store
7026.jpg,6 7,A small red train on a steel track. a train going down the tracks in the snow
7027.jpg,1 2 3 8 10,a male bicycle rider in a black shirt some cars and buildings a man riding a bike down a street next to a truck
7028.jpg,3 18 11,A fire hydrant surrounded by four poles and a dog being walked. a fire hydrant covered in snow next to a fence
7029.jpg,1 7,a man exiting from a skyfall  passenger train a train is parked on the tracks at a train station
7030.jpg,1,A baseball player balancing the ball on his left hand. a baseball player throwing a ball on a field
7031.jpg,1 10 2,A group of people on bicycles passing under a traffic light. bicyclists are riding down the road
7032.jpg,9 5,Jets are floating on the water next to a pier. boats are docked in the water
7033.jpg,1,A woman in pink shirt holding a black stick. a woman in a black dress holding a pipe
7034.jpg,17 15,A grey and white cat sleeping on a wooden bench. a cat laying on top of a wooden bench
7035.jpg,18,A dog riding a wave on top of a blue surf board. a person on a surfboard riding a wave
7036.jpg,1,A baseball player attempts a slide as a catcher and umpire look on. a baseball player sliding into home plate with a catcher and umpire behind him
7037.jpg,1,A man in a blue shirt holds a glass of wine a man holding a glass of wine in front of a table full of wine
7038.jpg,1,A man is looking at something in the room with him. a man standing in front of a tv in a kitchen
7039.jpg,1 10 3,No one is crossing the street at this time. a city street filled with lots of traffic
7040.jpg,1,a number of people near many bags of luggage people standing around a baggage claim area
7041.jpg,1,there is a picture of a man that has a very long beard a man in a suit with a beard
7042.jpg,16,A small bird is perched on a branch a green and yellow bird sitting on a branch
7043.jpg,1,A group of men riding down the top of a snow covered ski slope. a man riding skis down a snow covered slope
7044.jpg,1,A luncheon table set with sandwiches and tea. a table topped with plates of food and a cup of coffee
7045.jpg,19,Cake in the form of a carousel decorated white and blue. a cake shaped like a train on top of a table
7046.jpg,1,A woman standing on a tennis court holding a tennis racquet. a woman swinging a tennis racket on a tennis court
7047.jpg,16,A couple of elephants standing in the grass. elephants walking through a grassy field
7048.jpg,1,A woman surfing in front of several support beams for something. a person riding a surfboard on top of a body of water
7049.jpg,13,A red stop sign with one way street signs above it. street signs on a pole
7050.jpg,1 2 15,A table is set with snack foods outdoors. a table topped with plates of food and drinks
7051.jpg,1,A hand holding a smart phone on top of a computer desk. a person holding a cell phone in their hand
7052.jpg,1,A baby looks at the camera among stuffed animals. a baby sitting on a bed with stuffed animals
